"PhysicalDataID","StationCode","Date","Time","WeatherCode","Tide","MicrocystisVisualRank","WaterTemperature","Secchi","Conductivity","SpCnd","pH","DO","Turbidity","Datetime","Year","Month","MonthAbb","Flag_PQC","Comment_PQC"
331,"STTD",2007-05-21,"10:45:00","CLR",NA,NA,21.2,0.19,374,NA,NA,NA,NA,1179744300,"2007","5","May","NA",NA
330,"SHR",2007-05-21,"13:40:00","CLD",NA,NA,21.6,0.78,162,NA,NA,NA,NA,1179754800,"2007","5","May","NA",NA
329,"STTD",2007-05-09,"11:45:00","CLR",NA,NA,22.8,0.26,518,NA,NA,NA,NA,1178711100,"2007","5","May","NA",NA
328,"STTD",2007-04-23,"11:35:00","CLR",NA,NA,17.1,0.31,463,NA,NA,NA,NA,1177328100,"2007","4","Apr","NA",NA
327,"SHR",2007-04-23,"09:30:00","CLR",NA,NA,14.8,0.97,133,NA,NA,NA,NA,1177320600,"2007","4","Apr","NA",NA
326,"STTD",2007-04-11,"13:34:00","RAN",NA,NA,18.8,0.28,684,NA,NA,NA,NA,1176298440,"2007","4","Apr","NA",NA
325,"SHR",2007-04-11,"11:03:00","CLD",NA,NA,16.4,1,133,NA,NA,NA,NA,1176289380,"2007","4","Apr","NA",NA
324,"STTD",2007-03-28,"15:45:00","CLR",NA,NA,16.4,0.26,747,NA,NA,NA,NA,1175096700,"2007","3","Mar","NA",NA
322,"SHR",2007-03-28,"13:00:00","CLR",NA,NA,14.6,1,144,NA,NA,NA,NA,1175086800,"2007","3","Mar","NA",NA
321,"STTD",2007-03-12,"12:25:00","CLR",NA,NA,17,0.12,877,NA,NA,NA,NA,1173702300,"2007","3","Mar","NA",NA
320,"SHR",2007-03-12,"09:45:00","CLR",NA,NA,13.2,0.71,144,NA,NA,NA,NA,1173692700,"2007","3","Mar","NA",NA
319,"STTD",2007-02-28,"11:00:00","CLR",NA,NA,10.1,0.23,762,NA,NA,NA,NA,1172660400,"2007","2","Feb","NA",NA
318,"SHR",2007-02-28,"09:30:00","CLR",NA,NA,8.8,0.31,114,NA,NA,NA,NA,1172655000,"2007","2","Feb","NA",NA
317,"SHR",2007-02-26,"14:10:00","RAN",NA,NA,10,0.5,128,NA,NA,NA,NA,1172499000,"2007","2","Feb","NA",NA
313,"SHR",2010-06-08,"12:21:00","CLR",NA,NA,17.3,0.53,94,NA,7.73,9.8,NA,1275999660,"2010","6","Jun","NA",NA
312,"STTD",2010-06-08,"09:45:00","CLR",NA,NA,22.9,0.21,593,NA,8.05,6.24,NA,1275990300,"2010","6","Jun","NA",NA
311,"STTD",2010-05-27,"09:36:00","CLD",NA,NA,18.6,0.21,588,NA,8.07,7.31,NA,1274952960,"2010","5","May","NA",NA
310,"SHR",2010-05-27,"11:30:00","RAN",NA,NA,15.5,0.83,105,NA,7.49,10.35,NA,1274959800,"2010","5","May","NA",NA
309,"STTD",2010-05-13,"11:05:00","CLR",NA,NA,17.9,0.21,511,NA,8.02,8.96,NA,1273748700,"2010","5","May","NA",NA
308,"SHR",2010-05-13,"09:08:00","CLR",NA,NA,16,0.69,110,NA,7.93,9.44,NA,1273741680,"2010","5","May","NA",NA
307,"SHR",2010-04-28,"09:12:00","CLD",NA,NA,16.1,0.57,117,NA,5.98,8,NA,1272445920,"2010","4","Apr","NA",NA
306,"STTD",2010-04-28,"11:00:00","RAN",NA,NA,17.6,0.36,571,NA,6.54,6.35,NA,1272452400,"2010","4","Apr","NA",NA
305,"SHR",2010-04-12,"10:15:00","RAN",NA,NA,13.3,0.9,135,NA,6.3,9.55,NA,1271067300,"2010","4","Apr","NA",NA
304,"STTD",2010-04-12,"12:17:00","RAN",NA,NA,13.8,NA,669,NA,6.5,8.24,NA,1271074620,"2010","4","Apr","NA",NA
303,"SHR",2010-03-30,"09:17:00","CLD",NA,NA,14.4,1,131,NA,6.95,10.06,NA,1269940620,"2010","3","Mar","NA",NA
302,"STTD",2010-03-30,"11:30:00","CLD",NA,NA,16.2,0.21,812,NA,7.48,11.53,NA,1269948600,"2010","3","Mar","NA",NA
301,"SHR",2010-03-17,"09:21:00","CLD",NA,NA,12.6,0.62,164,NA,6.73,10.5,NA,1268817660,"2010","3","Mar","NA",NA
300,"STTD",2010-03-17,"11:49:00","CLR",NA,NA,15,0.21,668,NA,6.92,8.73,NA,1268826540,"2010","3","Mar","NA",NA
299,"STTD",2010-03-03,"11:04:00","CLD",NA,NA,12.4,0.16,429,NA,8.18,7.75,NA,1267614240,"2010","3","Mar","NA",NA
298,"SHR",2010-03-03,"09:07:00","RAN",NA,NA,11.5,0.35,118,NA,8.11,9.96,NA,1267607220,"2010","3","Mar","NA",NA
297,"STTD",2010-02-24,"10:44:00","CLD",NA,NA,11.6,NA,473,NA,8.3,8.17,NA,1267008240,"2010","2","Feb","NA",NA
296,"SHR",2010-02-24,"08:54:00","CLD",NA,NA,11.5,0.39,148,NA,8.24,10.12,NA,1267001640,"2010","2","Feb","NA",NA
295,"STTD",2010-02-17,"09:37:00","FOG",NA,NA,14.5,0.19,388,NA,8.59,6.58,NA,1266399420,"2010","2","Feb","NA",NA
294,"SHR",2010-02-17,"11:18:00","CLR",NA,NA,12.7,0.27,203,NA,9.28,9.13,NA,1266405480,"2010","2","Feb","NA",NA
293,"STTD",2010-02-10,"11:13:00","CLR",NA,NA,10.9,0.18,298,NA,8.25,6.7,NA,1265800380,"2010","2","Feb","NA",NA
292,"SHR",2010-02-10,"12:50:00","CLD",NA,NA,10.6,0.18,110,NA,8.77,9.8,NA,1265806200,"2010","2","Feb","NA",NA
290,"SHR",2010-02-03,"09:46:00","CLD",NA,NA,10.3,0.23,124,NA,8.49,9.24,NA,1265190360,"2010","2","Feb","NA",NA
289,"STTD",2010-02-03,"11:29:00","CLR",NA,NA,10.5,0.18,234,NA,9.33,5.71,NA,1265196540,"2010","2","Feb","NA",NA
288,"STTD",2010-01-26,"11:25:00","RAN",NA,NA,8.5,0.11,205,NA,7.79,8.32,NA,1264505100,"2010","1","Jan","NA",NA
287,"SHR",2010-01-26,"09:19:00","CLD",NA,NA,8.5,0.17,101,NA,8.05,10.58,NA,1264497540,"2010","1","Jan","NA",NA
286,"SHR",2010-01-21,"09:10:00","CLD",NA,NA,9.4,0.09,81,NA,7.67,9.65,NA,1264065000,"2010","1","Jan","NA",NA
285,"STTD",2010-01-21,"11:07:00","RAN",NA,NA,9,0.04,222,NA,7.5,9.02,NA,1264072020,"2010","1","Jan","NA",NA
284,"STTD",2010-01-13,"10:56:00","CLR",NA,NA,10,0.22,478,NA,7.4,8.94,NA,1263380160,"2010","1","Jan","NA",NA
283,"SHR",2010-01-13,"09:18:00","CLR",NA,NA,9.8,0.72,134,NA,7.79,11.03,NA,1263374280,"2010","1","Jan","NA",NA
282,"STTD",2010-01-06,"11:36:00","FOG",NA,NA,9.5,0.25,450,NA,7.4,8.43,NA,1262777760,"2010","1","Jan","NA",NA
281,"SHR",2010-01-06,"09:26:00","FOG",NA,NA,9.6,0.75,132,NA,7.51,10.46,NA,1262769960,"2010","1","Jan","NA",NA
280,"STTD",2008-06-16,"11:35:00","CLR",NA,NA,21.9,0.09,277,NA,7,7.4,NA,1213616100,"2008","6","Jun","NA",NA
279,"SHR",2008-06-16,"09:21:00","CLR",NA,NA,20.4,0.53,109,NA,7.01,8.67,NA,1213608060,"2008","6","Jun","NA",NA
278,"STTD",2008-06-04,"11:15:00","CLR",NA,NA,20.4,0.09,279,NA,7.99,6.8,NA,1212578100,"2008","6","Jun","NA",NA
277,"SHR",2008-06-04,"09:26:00","CLR",NA,NA,20.3,0.57,159,NA,8.03,7.44,NA,1212571560,"2008","6","Jun","NA",NA
276,"STTD",2008-05-21,"12:20:00","CLR",NA,NA,22.7,0.12,569,NA,7.92,5.01,NA,1211372400,"2008","5","May","NA",NA
275,"SHR",2008-05-21,"10:41:00","CLR",NA,NA,22.4,0.57,148,NA,7.73,6.51,NA,1211366460,"2008","5","May","NA",NA
274,"STTD",2008-05-07,"11:23:00","CLR",NA,NA,19.8,0.18,611,NA,NA,NA,NA,1210159380,"2008","5","May","NA",NA
273,"SHR",2008-05-07,"09:20:00","CLR",NA,NA,19.5,0.82,158,NA,NA,NA,NA,1210152000,"2008","5","May","NA",NA
272,"STTD",2008-04-23,"11:30:00","CLR",NA,NA,17.1,0.14,565,NA,NA,NA,NA,1208950200,"2008","4","Apr","NA",NA
271,"SHR",2008-04-23,"09:35:00","CLR",NA,NA,15.3,0.68,123,NA,NA,NA,NA,1208943300,"2008","4","Apr","NA",NA
270,"STTD",2008-04-09,"11:45:00","CLR",NA,NA,15.9,0.23,565,NA,NA,NA,NA,1207741500,"2008","4","Apr","NA",NA
268,"SHR",2008-04-09,"09:30:00","CLR",NA,NA,15.1,0.91,147,NA,NA,NA,NA,1207733400,"2008","4","Apr","NA",NA
267,"STTD",2009-06-18,"09:45:00","CLR",NA,NA,21.5,0.09,230,NA,7.97,6.66,NA,1245318300,"2009","6","Jun","NA",NA
266,"SHR",2009-06-18,"11:22:00","CLR",NA,NA,21.1,0.7,125,NA,7.75,7.78,NA,1245324120,"2009","6","Jun","NA",NA
265,"STTD",2009-06-03,"11:07:00","CLD",NA,NA,20.2,0.12,245,NA,8.02,7.47,NA,1244027220,"2009","6","Jun","NA",NA
264,"SHR",2009-06-03,"09:15:00","CLD",NA,NA,19.6,0.78,96,NA,8.3,8.83,NA,1244020500,"2009","6","Jun","NA",NA
263,"STTD",2009-05-21,"10:57:00","CLR",NA,NA,22.5,0.14,496,NA,8.06,5.55,NA,1242903420,"2009","5","May","NA",NA
262,"SHR",2009-05-21,"09:12:00","CLR",NA,NA,19.3,0.73,108,NA,8.24,9.23,NA,1242897120,"2009","5","May","NA",NA
261,"STTD",2009-05-07,"11:40:00","CLR",NA,NA,19.3,0.16,633,NA,7.99,7.61,NA,1241696400,"2009","5","May","NA",NA
259,"STTD",2008-03-26,"11:30:00","CLR",NA,NA,16.4,0.23,948,NA,NA,NA,NA,1206531000,"2008","3","Mar","NA",NA
258,"SHR",2009-05-07,"09:19:00","CLR",NA,NA,15.3,0.39,91,NA,7.61,10.03,NA,1241687940,"2009","5","May","NA",NA
257,"SHR",2009-04-23,"09:10:00","CLR",NA,NA,18.6,0.98,111,NA,7.88,9.22,NA,1240477800,"2009","4","Apr","NA",NA
256,"STTD",2009-04-23,"11:20:00","CLR",NA,NA,21,0.21,697,NA,8.67,9.9,NA,1240485600,"2009","4","Apr","NA",NA
255,"SHR",2009-04-08,"09:12:00","CLD",NA,NA,14.3,0.67,108,NA,7.84,8.83,NA,1239181920,"2009","4","Apr","NA",NA
254,"STTD",2009-04-08,"11:16:00","CLD",NA,NA,16,0.28,684,NA,8.14,7.7,NA,1239189360,"2009","4","Apr","NA",NA
253,"SHR",2009-03-25,"09:26:00","CLR",NA,NA,13.6,0.53,136,NA,8,9.6,NA,1237973160,"2009","3","Mar","NA",NA
252,"STTD",2009-03-25,"11:53:00","CLR",NA,NA,15.1,0.24,771,NA,7.87,8.16,NA,1237981980,"2009","3","Mar","NA",NA
251,"SHR",2009-03-12,"09:15:00","CLR",NA,NA,11.9,0.41,134,NA,8.05,9.85,NA,1236849300,"2009","3","Mar","NA",NA
250,"STTD",2009-03-12,"11:15:00","CLR",NA,NA,12.8,0.2,513,NA,7.87,8.26,NA,1236856500,"2009","3","Mar","NA",NA
249,"SHR",2009-02-27,"09:30:00","CLR",NA,NA,12,0.19,94,NA,8.41,9.67,NA,1235727000,"2009","2","Feb","NA",NA
248,"STTD",2009-02-27,"11:53:00","CLR",NA,NA,13.9,0.1,398,NA,8.03,6.69,NA,1235735580,"2009","2","Feb","NA",NA
247,"SHR",2009-02-11,"09:43:00","CLD",NA,NA,9.89,0.95,137,NA,8.94,10.91,NA,1234345380,"2009","2","Feb","NA",NA
246,"STTD",2009-02-11,"11:38:00","CLD",NA,NA,10.7,0.27,640,NA,8.6,8.82,NA,1234352280,"2009","2","Feb","NA",NA
245,"SHR",2009-01-29,"13:15:00","CLR",NA,NA,9.4,0.37,148,NA,9.36,10.86,NA,1233234900,"2009","1","Jan","NA",NA
244,"STTD",2009-01-29,"10:29:00","CLR",NA,NA,9.5,0.22,628,NA,8.67,8.82,NA,1233224940,"2009","1","Jan","NA",NA
243,"SHR",2009-01-15,"13:50:00","CLR",NA,NA,9.7,0.96,135,NA,8.55,11.12,NA,1232027400,"2009","1","Jan","NA",NA
241,"STTD",2008-03-12,"10:00:00","CLR",NA,NA,NA,0.31,NA,NA,NA,NA,NA,1205316000,"2008","3","Mar","NA",NA
239,"STTD",2008-01-16,"11:40:00","CLR",NA,NA,8.8,0.15,374,NA,NA,NA,NA,1200483600,"2008","1","Jan","NA",NA
238,"SHR",2008-02-13,"09:42:00","CLD",NA,NA,11,0.36,154,NA,NA,NA,NA,1202895720,"2008","2","Feb","NA",NA
234,"STTD",2008-01-30,"12:00:00","CLR",NA,NA,7.9,0.08,197,NA,NA,NA,NA,1201694400,"2008","1","Jan","NA",NA
233,"SHR",2008-03-12,"10:00:00","CLR",NA,NA,NA,0.61,NA,NA,NA,NA,NA,1205316000,"2008","3","Mar","NA",NA
230,"SHR",2008-01-16,"09:35:00","CLR",NA,NA,8.8,0.24,127,NA,NA,NA,NA,1200476100,"2008","1","Jan","NA",NA
229,"STTD",2008-02-29,"11:45:00","CLR",NA,NA,15.2,0.09,311,NA,NA,NA,NA,1204285500,"2008","2","Feb","NA",NA
228,"SHR",2008-01-30,"09:30:00","CLR",NA,NA,8.1,0.11,81,NA,NA,NA,NA,1201685400,"2008","1","Jan","NA",NA
225,"STTD",2008-02-13,"11:45:00","CLR",NA,NA,13.2,0.16,335,NA,NA,NA,NA,1202903100,"2008","2","Feb","NA",NA
224,"STTD",2009-01-15,"10:00:00","CLR",NA,NA,8.1,0.32,576,NA,NA,NA,NA,1232013600,"2009","1","Jan","NA",NA
222,"SHR",2008-03-26,"09:20:00","CLR",NA,NA,14.7,0.89,163,NA,NA,NA,NA,1206523200,"2008","3","Mar","NA",NA
204,"STTD",2003-01-14,"11:30:00","FOG",NA,NA,12.2,0.17,469,NA,NA,NA,NA,1042543800,"2003","1","Jan","NA",NA
203,"STTD",2003-01-13,"12:00:00","CLR",NA,NA,11.6,0.21,457,NA,NA,NA,NA,1042459200,"2003","1","Jan","NA",NA
202,"SHR",2003-01-13,"09:15:00","CLR",NA,NA,10.8,0.13,139,NA,NA,NA,NA,1042449300,"2003","1","Jan","NA",NA
201,"STTD",2003-06-25,"10:13:00","CLR",NA,NA,23,0.09,384,NA,NA,NA,NA,1056535980,"2003","6","Jun","NA",NA
200,"SHR",2003-06-25,"09:00:00","CLR",NA,NA,21,0.7,137,NA,NA,NA,NA,1056531600,"2003","6","Jun","NA",NA
199,"STTD",2003-06-11,"10:00:00","CLR",NA,NA,21,0.13,839,NA,NA,NA,NA,1055325600,"2003","6","Jun","NA",NA
198,"SHR",2003-06-11,"08:38:00","CLD",NA,NA,19,0.7,127,NA,NA,NA,NA,1055320680,"2003","6","Jun","NA",NA
197,"STTD",2003-05-28,"10:39:00","CLR",NA,NA,24,0.24,692,NA,NA,NA,NA,1054118340,"2003","5","May","NA",NA
196,"SHR",2003-05-28,"08:57:00","CLR",NA,NA,19,0.56,127,NA,NA,NA,NA,1054112220,"2003","5","May","NA",NA
195,"STTD",2003-05-14,"10:00:00","CLR",NA,NA,21.1,0.23,466,NA,NA,NA,NA,1052906400,"2003","5","May","NA",NA
194,"SHR",2003-05-14,"08:42:00","CLR",NA,NA,17,0.5,121,NA,NA,NA,NA,1052901720,"2003","5","May","NA",NA
193,"STTD",2003-05-05,"10:50:00","CLD",NA,NA,16,0.29,363,NA,NA,NA,NA,1052131800,"2003","5","May","NA",NA
192,"SHR",2003-05-05,"09:00:00","CLD",NA,NA,14,0.28,112,NA,NA,NA,NA,1052125200,"2003","5","May","NA",NA
191,"STTD",2003-04-14,"10:15:00","CLD",NA,NA,15,0.23,768,NA,NA,NA,NA,1050315300,"2003","4","Apr","NA",NA
190,"SHR",2003-04-14,"09:00:00","CLR",NA,NA,14,0.6,163,NA,NA,NA,NA,1050310800,"2003","4","Apr","NA",NA
189,"STTD",2003-04-01,"10:27:00","CLD",NA,NA,17,0.24,713,NA,NA,NA,NA,1049192820,"2003","4","Apr","NA",NA
188,"SHR",2003-04-01,"09:00:00","CLD",NA,NA,15.3,0.6,170,NA,NA,NA,NA,1049187600,"2003","4","Apr","NA",NA
187,"STTD",2003-03-18,"10:40:00","CLR",NA,NA,14,0.07,440,NA,NA,NA,NA,1047984000,"2003","3","Mar","NA",NA
186,"SHR",2003-03-18,"09:00:00","CLR",NA,NA,13.1,0.12,126,NA,NA,NA,NA,1047978000,"2003","3","Mar","NA",NA
185,"STTD",2003-03-05,"11:00:00","CLR",NA,NA,14.7,0.19,784,NA,NA,NA,NA,1046862000,"2003","3","Mar","NA",NA
184,"SHR",2003-03-05,"09:24:00","CLR",NA,NA,12.6,0.75,170,NA,NA,NA,NA,1046856240,"2003","3","Mar","NA",NA
183,"SHR",2003-02-11,"09:15:00","CLD",NA,NA,9,0.45,162,NA,NA,NA,NA,1044954900,"2003","2","Feb","NA",NA
182,"STTD",2003-01-31,"11:30:00","FOG",NA,NA,13,0.24,540,NA,NA,NA,NA,1044012600,"2003","1","Jan","NA",NA
181,"SHR",2003-01-31,"09:40:00","FOG",NA,NA,11.3,0.38,141,NA,NA,NA,NA,1044006000,"2003","1","Jan","NA",NA
180,"STTD",2003-01-17,"11:25:00","FOG",NA,NA,12,0.22,408,NA,NA,NA,NA,1042802700,"2003","1","Jan","NA",NA
179,"SHR",2003-01-17,"09:05:00","FOG",NA,NA,12,0.15,118,NA,NA,NA,NA,1042794300,"2003","1","Jan","NA",NA
178,"SHR",2003-01-14,"09:15:00","FOG",NA,NA,11,0.18,137,NA,NA,NA,NA,1042535700,"2003","1","Jan","NA",NA
177,"STTD",2003-01-10,"11:24:00","RAN",NA,NA,NA,0.18,NA,NA,NA,NA,NA,1042197840,"2003","1","Jan","NA",NA
176,"SHR",2003-01-10,"08:37:00","RAN",NA,NA,NA,0.32,NA,NA,NA,NA,NA,1042187820,"2003","1","Jan","NA",NA
175,"STTD",2003-01-07,"12:00:00","FOG",NA,NA,10,0.17,252,NA,NA,NA,NA,1041940800,"2003","1","Jan","NA",NA
174,"SHR",2003-01-07,"10:00:00","FOG",NA,NA,9.9,0.2,152,NA,NA,NA,NA,1041933600,"2003","1","Jan","NA",NA
173,"STTD",2003-01-03,"11:34:00","CLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,1041593640,"2003","1","Jan","NA",NA
172,"SHR",2003-01-03,"08:52:00","CLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,1041583920,"2003","1","Jan","NA",NA
171,"STTD",2002-06-19,"10:05:00","CLR",NA,NA,22.1,0.09,266,NA,NA,NA,NA,1024481100,"2002","6","Jun","NA",NA
170,"SHR",2002-06-19,"08:25:00","CLR",NA,NA,21.7,0.65,139,NA,NA,NA,NA,1024475100,"2002","6","Jun","NA",NA
169,"STTD",2002-06-11,"10:15:00","CLR",NA,NA,20.5,0.11,277,NA,NA,NA,NA,1023790500,"2002","6","Jun","NA",NA
168,"SHR",2002-06-11,"08:27:00","CLR",NA,NA,19.4,0.54,121,NA,NA,NA,NA,1023784020,"2002","6","Jun","NA",NA
165,"STTD",2002-05-16,"11:15:00","CLR",NA,NA,NA,0.11,NA,NA,NA,NA,NA,1021547700,"2002","5","May","NA",NA
164,"SHR",2002-05-16,"08:40:00","CLR",NA,NA,NA,0.82,NA,NA,NA,NA,NA,1021538400,"2002","5","May","NA",NA
163,"STTD",2002-05-02,"11:06:00","CLR",NA,NA,16.6,0.11,389,NA,NA,NA,NA,1020337560,"2002","5","May","NA",NA
162,"SHR",2002-05-02,"08:37:00","CLR",NA,NA,15.6,0.85,124,NA,NA,NA,NA,1020328620,"2002","5","May","NA",NA
161,"STTD",2002-04-18,"11:00:00","CLD",NA,NA,16.6,0.23,642,NA,NA,NA,NA,1019127600,"2002","4","Apr","NA",NA
160,"SHR",2002-04-18,"09:25:00","CLR",NA,NA,14.6,0.84,126,NA,NA,NA,NA,1019121900,"2002","4","Apr","NA",NA
159,"STTD",2002-04-03,"11:40:00","CLR",NA,NA,19,0.36,748,NA,NA,NA,NA,1017834000,"2002","4","Apr","NA",NA
157,"STTD",2002-03-21,"11:35:00","CLD",NA,NA,15.8,0.44,723,NA,NA,NA,NA,1016710500,"2002","3","Mar","NA",NA
155,"STTD",2002-03-05,"10:40:00","CLR",NA,NA,13.5,0.4,718,NA,NA,NA,NA,1015324800,"2002","3","Mar","NA",NA
154,"SHR",2002-03-05,"09:00:00","CLR",NA,NA,11.9,0.66,122,NA,NA,NA,NA,1015318800,"2002","3","Mar","NA",NA
153,"STTD",2002-02-22,"10:00:00","FOG",NA,NA,14.6,0.26,713,NA,NA,NA,NA,1014372000,"2002","2","Feb","NA",NA
152,"SHR",2002-02-22,"08:30:00","FOG",NA,NA,12.2,0.31,128,NA,NA,NA,NA,1014366600,"2002","2","Feb","NA",NA
151,"STTD",2002-02-08,"10:10:00","CLR",NA,NA,12.4,0.27,497,NA,NA,NA,NA,1013163000,"2002","2","Feb","NA",NA
150,"SHR",2002-02-08,"08:49:00","CLR",NA,NA,10.7,0.61,150,NA,NA,NA,NA,1013158140,"2002","2","Feb","NA",NA
149,"STTD",2002-01-29,"11:07:00","CLD",NA,NA,7.7,NA,NA,NA,NA,NA,NA,1012302420,"2002","1","Jan","NA",NA
148,"SHR",2002-01-29,"08:40:00","FOG",NA,NA,8.5,0.4,143,NA,NA,NA,NA,1012293600,"2002","1","Jan","NA",NA
147,"STTD",2002-01-24,"10:38:00","CLR",NA,NA,8,0.11,377,NA,NA,NA,NA,1011868680,"2002","1","Jan","NA",NA
146,"SHR",2002-01-24,"08:45:00","CLR",NA,NA,8.7,0.35,142,NA,NA,NA,NA,1011861900,"2002","1","Jan","NA",NA
145,"STTD",2002-01-16,"11:47:00","CLR",NA,NA,9.4,0.15,260,NA,NA,NA,NA,1011181620,"2002","1","Jan","NA",NA
144,"SHR",2002-01-16,"08:45:00","CLR",NA,NA,9.7,0.24,127,NA,NA,NA,NA,1011170700,"2002","1","Jan","NA",NA
143,"SHR",2002-01-08,"11:00:00","FOG",NA,NA,NA,0.19,NA,NA,NA,NA,NA,1010487600,"2002","1","Jan","NA",NA
142,"STTD",2002-01-08,"13:00:00","FOG",NA,NA,12.5,0.13,117,NA,NA,NA,NA,1010494800,"2002","1","Jan","NA",NA
137,"SHR",2002-06-05,"08:47:00","CLR",NA,NA,22.5,0.7,149,NA,NA,NA,NA,1023266820,"2002","6","Jun","NA",NA
136,"STTD",2002-06-05,"11:08:00","CLR",NA,NA,24.3,0.13,468,NA,NA,NA,NA,1023275280,"2002","6","Jun","NA",NA
135,"SHR",2002-05-30,"08:38:00","CLR",NA,NA,21.8,0.69,141,NA,NA,NA,NA,1022747880,"2002","5","May","NA",NA
134,"STTD",2002-05-30,"11:00:00","CLR",NA,NA,24,0.14,550,NA,NA,NA,NA,1022756400,"2002","5","May","NA",NA
133,"SHR",2002-05-24,"08:18:00","CLR",NA,NA,17.5,NA,136,NA,NA,NA,NA,1022228280,"2002","5","May","NA",NA
132,"STTD",2002-05-24,"11:25:00","CLR",NA,NA,19.8,0.19,666,NA,NA,NA,NA,1022239500,"2002","5","May","NA",NA
129,"SHR",2002-05-08,"08:25:00","CLR",NA,NA,18.2,0.72,127,NA,NA,NA,NA,1020846300,"2002","5","May","NA",NA
128,"STTD",2002-05-08,"10:00:00","CLR",NA,NA,18.3,0.11,547,NA,NA,NA,NA,1020852000,"2002","5","May","NA",NA
123,"SHR",2002-04-05,"10:00:00","CLD",NA,NA,16,NA,NA,NA,NA,NA,NA,1018000800,"2002","4","Apr","NA",NA
122,"SHR",2002-04-03,"08:30:00","CLD",NA,NA,16.7,1.95,130,NA,NA,NA,NA,1017822600,"2002","4","Apr","NA",NA
120,"STTD",2002-03-21,"11:45:00","CLD",NA,NA,16,0.44,NA,NA,NA,NA,NA,1016711100,"2002","3","Mar","NA",NA
119,"SHR",2002-03-21,"09:00:00","CLD",NA,NA,13.1,0.77,117,NA,NA,NA,NA,1016701200,"2002","3","Mar","NA",NA
118,"STTD",2002-03-06,"10:52:00","RAN",NA,NA,13.7,0.34,717,NA,NA,NA,NA,1015411920,"2002","3","Mar","NA",NA
117,"SHR",2002-03-06,"08:40:00","RAN",NA,NA,11.7,0.68,121,NA,NA,NA,NA,1015404000,"2002","3","Mar","NA",NA
116,"STTD",1998-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","5","May","NA",NA
115,"STTD",1998-04-08,"09:56:00","CLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,892029360,"1998","4","Apr","NA",NA
114,"STTD",1998-04-01,"09:32:00","CLD",NA,NA,NA,NA,NA,NA,NA,NA,NA,891423120,"1998","4","Apr","NA",NA
113,"STTD",1998-03-25,"10:32:00","CLR",NA,NA,16.7,NA,NA,NA,NA,NA,NA,890821920,"1998","3","Mar","NA",NA
112,"STTD",1998-03-19,"09:39:00","CLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,890300340,"1998","3","Mar","NA",NA
111,"STTD",1998-03-11,"07:52:00","CLR",NA,NA,13.3,NA,NA,NA,NA,NA,NA,889602720,"1998","3","Mar","NA",NA
110,"STTD",1998-03-04,"10:44:00","CLR",NA,NA,10.6,NA,NA,NA,NA,NA,NA,889008240,"1998","3","Mar","NA",NA
109,"STTD",1998-02-24,"11:10:00","CLD",NA,NA,NA,NA,NA,NA,NA,NA,NA,888318600,"1998","2","Feb","NA",NA
108,"STTD",1998-02-17,"10:45:00","CLR",NA,NA,10,NA,NA,NA,NA,NA,NA,887712300,"1998","2","Feb","NA",NA
107,"STTD",1998-02-11,"10:23:00","CLD",NA,NA,NA,NA,NA,NA,NA,NA,NA,887192580,"1998","2","Feb","NA",NA
106,"STTD",1998-02-04,"11:21:00","CLD",NA,NA,NA,NA,NA,NA,NA,NA,NA,886591260,"1998","2","Feb","NA",NA
105,"STTD",1998-02-03,"07:59:00","RAN",NA,NA,10.6,NA,NA,NA,NA,NA,NA,886492740,"1998","2","Feb","NA",NA
104,"SHR",1998-05-14,"11:05:00","CLD",NA,NA,12.8,NA,NA,NA,NA,NA,NA,895143900,"1998","5","May","NA",NA
103,"SHR",1998-04-08,"11:52:00","CLR",NA,NA,11.7,NA,NA,NA,NA,NA,NA,892036320,"1998","4","Apr","NA",NA
102,"SHR",1998-04-01,"09:40:00","CLD",NA,NA,11.7,NA,NA,NA,NA,NA,NA,891423600,"1998","4","Apr","NA",NA
101,"SHR",1998-03-25,"09:27:00","CLD",NA,NA,12.2,NA,NA,NA,NA,NA,NA,890818020,"1998","3","Mar","NA",NA
100,"SHR",1998-03-18,"07:37:00","CLR",NA,NA,13.3,NA,NA,NA,NA,NA,NA,890206620,"1998","3","Mar","NA",NA
99,"SHR",1998-03-10,"09:38:00","CLR",NA,NA,10,NA,NA,NA,NA,NA,NA,889522680,"1998","3","Mar","NA",NA
98,"SHR",1998-03-04,"09:46:00","CLR",NA,NA,11.7,NA,NA,NA,NA,NA,NA,889004760,"1998","3","Mar","NA",NA
97,"SHR",1998-02-24,"10:03:00","CLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,888314580,"1998","2","Feb","NA",NA
96,"SHR",1998-02-17,"09:43:00","CLR",NA,NA,10,NA,NA,NA,NA,NA,NA,887708580,"1998","2","Feb","NA",NA
95,"SHR",1998-02-11,"09:22:00","CLD",NA,NA,9.4,NA,NA,NA,NA,NA,NA,887188920,"1998","2","Feb","NA",NA
